STT,SrcIP,SrcPort,DstIP,DstPort,Proto,FlowDuration,FlowPktsPerSec,FlowBytesPerSec,FlowIATMean,PktLenMean,Label_unlabeled,Label
9329,172.16.0.5,522,192.168.50.4,22331,17,2899,287727,689893,2899,271,0,Portmap
9330,192.168.50.6,62675,4.2.2.4,53,17,2573,422157,777302,2573,80,0,BENIGN
9331,172.16.0.5,850,192.168.50.4,237,17,36521,22839,54763,36521,271,0,Portmap
9332,192.168.50.6,60772,8.8.8.8,53,17,20126,179438,99373,20126,92,0,BENIGN
9333,172.16.0.5,573,192.168.50.4,27471,17,2871,290533,696621,2871,271,0,Portmap
9334,172.16.0.5,741,192.168.50.4,7703,17,3300,252763,606060,3300,271,0,Portmap
9335,172.16.0.5,744,192.168.50.4,23574,17,3131,1314162,638773,3131,307,0,Portmap
9336,172.16.0.5,648,192.168.50.4,60575,17,3566,233909,560852,3566,271,0,Portmap
9337,172.16.0.5,799,192.168.50.4,17374,17,2106,396068,949667,2106,271,0,Portmap
9338,172.16.0.5,648,192.168.50.4,48408,17,3109,268292,643293,3109,271,0,Portmap
9339,172.16.0.5,562,192.168.50.4,21671,17,3304,252457,605326,3304,271,0,Portmap
9340,192.168.50.8,62685,4.2.2.4,53,17,2987,264895,669568,2987,82,0,BENIGN
9341,172.16.0.5,879,192.168.50.4,26782,17,3645,228839,548696,3645,271,0,Portmap
9342,72.21.91.29,80,192.168.50.9,50274,6,115984422309,0,0,3999462838,119,0,BENIGN
9343,172.16.0.5,18343,192.168.50.4,2323,6,5066,796660,394788,5066,60,0,Portmap
9344,172.16.0.5,660,192.168.50.4,50935,17,2479,336474,806776,2479,271,0,Portmap
9345,172.16.0.5,548,192.168.50.4,33279,17,2482,336067,805801,2482,271,0,Portmap
9346,192.168.50.9,54320,203.82.26.7,443,6,172750208222,0,0,933784909,114,0,BENIGN
9347,172.16.0.5,61549,192.168.50.4,38288,17,4098,661460,488042,4098,1030,0,Portmap
9348,172.16.0.5,609,192.168.50.4,26838,17,47189,17676,42382,47189,271,0,Portmap
9349,172.16.0.5,635,192.168.50.4,32391,17,36361,22939,55003,36361,271,0,Portmap
9350,74.208.236.171,80,192.168.50.8,59628,6,5415853216,0,0,1805284405,63,0,BENIGN
9351,192.168.50.6,58222,4.2.2.4,53,17,2570,1634750,778210,2570,88,0,BENIGN
9352,172.16.0.5,648,192.168.50.4,8682,17,3340,249736,598802,3340,271,0,Portmap
9353,192.168.50.8,59780,74.208.236.171,80,6,579938437,5,2,64437604,138,0,BENIGN
9354,172.16.0.5,984,192.168.50.4,28935,17,2270,1812618,881057,2270,307,0,Portmap
9355,172.16.0.5,683,192.168.50.4,36265,17,46573,17909,42943,46573,271,0,Portmap
9356,172.16.0.5,844,192.168.50.4,9210,17,3290,752091,607902,3290,289,0,Portmap
9357,172.16.0.5,900,192.168.50.4,18398,17,3644,400641,548847,3644,325,0,Portmap
9358,192.168.50.6,57122,4.2.2.4,53,17,2694,1036096,742390,2694,83,0,BENIGN
9359,172.16.0.5,985,192.168.50.4,54811,17,2972,280659,672947,2972,271,0,Portmap
9360,192.168.50.9,50556,34.208.7.98,443,6,60689565748,0,0,905814414,138,0,BENIGN
9361,192.168.50.9,49160,173.194.204.109,465,6,1799354681,1,1,43886699,133,0,BENIGN
9362,192.168.50.8,49946,4.2.2.4,53,17,4491,59247,445335,4491,71,0,BENIGN
9363,192.168.50.4,22,172.16.0.5,51292,6,13254653972,0,0,323284243,219,0,Portmap
9364,172.16.0.5,776,192.168.50.4,22059,17,3073,1135316,650829,3073,253,0,Portmap
9365,172.16.0.5,848,192.168.50.4,41853,17,3422,243752,584453,3422,271,0,Portmap
9366,172.16.0.5,648,192.168.50.4,1410,17,4801,173738,416579,4801,271,0,Portmap
9367,172.16.0.5,870,192.168.50.4,33169,17,3058,272766,654022,3058,271,0,Portmap
9368,172.16.0.5,912,192.168.50.4,7725,17,35407,23558,56486,35407,271,0,Portmap
9369,172.16.0.5,634,192.168.50.4,63513,17,46171,18065,43317,46171,271,0,Portmap
9370,74.208.236.171,80,192.168.50.6,54947,6,5296934819,0,0,1765644939,63,0,BENIGN
9371,172.16.0.5,648,192.168.50.4,22131,17,4297,811921,465441,4297,253,0,Portmap
9372,172.16.0.5,1009,192.168.50.4,24617,17,2376,351060,841750,2376,271,0,Portmap
9373,172.16.0.5,674,192.168.50.4,29300,17,3426,243467,583771,3426,271,0,Portmap
9374,172.217.11.6,443,192.168.50.8,59837,6,171517298105,0,0,1504537702,796,0,BENIGN
9375,192.168.50.6,55070,172.217.11.14,80,6,118038858789,0,0,1242514303,149,0,BENIGN
9376,172.16.0.5,705,192.168.50.4,64728,17,2987,279250,669568,2987,271,0,Portmap
9377,172.16.0.5,784,192.168.50.4,34287,17,2918,1195622,685400,2918,253,0,Portmap
9378,23.194.140.15,443,192.168.50.6,55142,6,5703366483,0,0,407383320,546,0,BENIGN
9379,172.16.0.5,648,192.168.50.4,54131,17,3898,213986,513083,3898,271,0,Portmap
9380,172.16.0.5,586,192.168.50.4,46938,17,63714,38835,31390,63714,289,0,Portmap
9381,172.16.0.5,871,192.168.50.4,63454,17,3474,240103,575705,3474,271,0,Portmap
9382,172.16.0.5,917,192.168.50.4,48344,17,3281,254227,609570,3281,271,0,Portmap
9383,172.16.0.5,1003,192.168.50.4,137,17,2271,1089556,880669,2271,289,0,Portmap
9384,172.16.0.5,734,192.168.50.4,20724,17,3089,270029,647458,3089,271,0,Portmap
9385,172.16.0.5,609,192.168.50.4,18298,17,4586,760755,436109,4586,253,0,Portmap
9386,192.168.50.6,55193,23.194.142.213,443,6,5366503489,0,0,412807960,150,0,BENIGN
9387,192.168.50.6,51941,8.8.8.8,53,17,2608,1070261,766871,2608,83,0,BENIGN
9388,172.16.0.5,643,192.168.50.4,3075,17,3306,252305,604960,3306,271,0,Portmap
9389,172.16.0.5,713,192.168.50.4,7952,17,2138,390140,935453,2138,271,0,Portmap
9390,172.16.0.5,648,192.168.50.4,61061,17,2552,326849,783699,2552,271,0,Portmap
9391,192.168.50.6,63731,4.2.2.4,53,17,2936,291557,681198,2936,67,0,BENIGN
9392,192.168.50.6,65063,4.2.2.4,53,17,2717,74092,736105,2717,86,0,BENIGN
9393,172.16.0.5,1006,192.168.50.4,64222,17,3623,230229,552028,3623,271,0,Portmap
9394,172.16.0.5,636,192.168.50.4,31346,17,2367,352395,844951,2367,271,0,Portmap
9395,192.168.50.8,56345,4.2.2.4,53,17,4888,342910,409165,4888,76,0,BENIGN
9396,192.168.50.8,50624,4.2.2.4,53,17,2736,73577,730994,2736,86,0,BENIGN
9397,172.16.0.5,648,192.168.50.4,19917,17,4801,173738,416579,4801,271,0,Portmap
9398,172.217.11.6,443,192.168.50.6,54919,6,171156042052,0,0,2551274386,331,0,BENIGN
9399,192.168.50.8,56680,4.2.2.4,53,17,14854,168054,134643,14854,85,0,BENIGN
9400,172.16.0.5,885,192.168.50.4,37690,17,2669,312521,749344,2669,271,0,Portmap
9401,172.16.0.5,572,192.168.50.4,9258,17,2939,283811,680503,2939,271,0,Portmap
9402,172.217.10.78,443,192.168.50.9,55596,6,145521374,20,19,7659019,394,0,BENIGN
9403,172.16.0.5,648,192.168.50.4,24097,17,3410,244610,586510,3410,271,0,Portmap
9404,172.16.0.5,572,192.168.50.4,681,17,2752,303096,726744,2752,271,0,Portmap
9405,192.168.50.9,55370,198.105.254.11,443,6,6226,316593,321233,6226,74,0,BENIGN
9406,172.16.0.5,771,192.168.50.4,50249,17,4402,792554,454338,4402,253,0,Portmap
9407,172.16.0.5,751,192.168.50.4,7947,17,4352,191663,459558,4352,271,0,Portmap
9408,172.16.0.5,725,192.168.50.4,47787,17,3144,265305,636132,3144,271,0,Portmap
9409,172.16.0.5,909,192.168.50.4,62195,17,41460,84149,48239,41460,253,0,Portmap
9410,172.16.0.5,766,192.168.50.4,26100,17,2463,338660,812017,2463,271,0,Portmap
9411,172.16.0.5,648,192.168.50.4,47558,17,3798,219621,526592,3798,271,0,Portmap
9412,192.168.50.8,51278,4.2.2.4,53,17,21087,26606,94845,21087,69,0,BENIGN
9413,192.168.50.6,54961,172.217.9.226,443,6,772929328812,0,0,3234013928,102,0,BENIGN
9414,172.16.0.5,621,192.168.50.4,35222,17,2296,363292,871080,2296,271,0,Portmap
9415,172.16.0.5,889,192.168.50.4,50367,17,3193,261234,626370,3193,271,0,Portmap
9416,172.16.0.5,648,192.168.50.4,20817,17,3162,263795,632511,3162,271,0,Portmap
9417,172.16.0.5,841,192.168.50.4,48219,17,43748,19066,45716,43748,271,0,Portmap
9418,192.168.50.6,60512,4.2.2.4,53,17,37934,44185,52723,37934,76,0,BENIGN
9419,172.16.0.5,975,192.168.50.4,55837,17,2388,349296,837520,2388,271,0,Portmap
9420,172.16.0.5,648,192.168.50.4,25367,17,3101,268984,644953,3101,271,0,Portmap
9421,172.16.0.5,901,192.168.50.4,36279,17,2009,415191,995520,2009,271,0,Portmap
9422,172.16.0.5,729,192.168.50.4,50869,17,3146,265136,635727,3146,271,0,Portmap
9423,192.168.50.8,59606,54.192.53.175,443,6,115900835676,0,0,2826849650,109,0,BENIGN
9424,192.168.50.6,55012,74.208.236.171,80,6,5572072668,0,0,796010381,61,0,BENIGN
9425,172.16.0.5,1002,192.168.50.4,38479,17,3078,270994,649772,3078,271,0,Portmap
9426,172.16.0.5,978,192.168.50.4,35462,17,2288,1081460,874125,2288,289,0,Portmap
9427,172.16.0.5,41263,192.168.50.4,63278,6,128789908,29,31,42929969,60,0,Portmap
9428,192.168.50.9,55020,52.84.35.26,443,6,178337567,20,1,7133502,132,0,BENIGN
9429,192.168.50.6,53946,4.2.2.4,53,17,4217,467420,474270,4217,74,0,BENIGN
9430,172.16.0.5,952,192.168.50.4,13068,17,3395,1027636,589101,3395,253,0,Portmap
9431,172.16.0.5,801,192.168.50.4,21881,17,4354,191575,459347,4354,271,0,Portmap
9432,172.16.0.5,648,192.168.50.4,24056,17,3432,1016557,582750,3432,253,0,Portmap
9433,192.168.50.9,51450,23.192.125.80,80,6,115715589337,0,0,3306159695,91,0,BENIGN
9434,172.217.2.166,443,192.168.50.8,59773,6,113768197,33,7,6692246,425,0,UNKNOWN
9435,172.16.0.5,739,192.168.50.4,1589,17,3067,806776,652103,3067,289,0,Portmap
9436,172.16.0.5,828,192.168.50.4,23604,17,3538,235760,565291,3538,271,0,Portmap
9437,192.168.50.6,55200,216.58.217.130,80,6,116499671347,0,0,3530293071,81,0,BENIGN
9438,192.168.50.6,55312,4.2.2.4,53,17,2539,1680220,787711,2539,73,0,BENIGN
9439,172.16.0.5,725,192.168.50.4,24284,17,3819,218413,523697,3819,271,0,Portmap
9440,172.16.0.5,789,192.168.50.4,8615,17,3064,807566,652741,3064,289,0,Portmap
9441,172.16.0.5,815,192.168.50.4,22320,17,2035,409887,982800,2035,271,0,Portmap
9442,172.16.0.5,648,192.168.50.4,58723,17,2161,385988,925497,2161,271,0,Portmap
9443,172.16.0.5,525,192.168.50.4,39933,17,2227,374549,898069,2227,271,0,Portmap
9444,192.168.50.6,55847,4.2.2.4,53,17,270529164829,0,0,4277042356,81,0,BENIGN
9445,172.16.0.5,572,192.168.50.4,10914,17,3782,220550,528820,3782,271,0,Portmap
9446,74.208.236.171,80,192.168.50.6,55002,6,482770044,5,3,96554008,62,0,BENIGN
9447,172.16.0.5,552,192.168.50.4,25789,17,3062,272410,653167,3062,271,0,Portmap
9448,192.168.50.6,58136,8.8.8.8,53,17,20196,211233,99029,20196,73,0,BENIGN
9449,172.16.0.5,648,192.168.50.4,54178,17,3291,253455,607718,3291,271,0,Portmap
9450,172.16.0.5,924,192.168.50.4,50180,17,2383,350029,839278,2383,271,0,Portmap
9451,172.217.3.110,80,192.168.50.6,55229,6,115586029604,0,0,3985725158,111,0,BENIGN
9452,23.192.125.11,80,192.168.50.8,59644,6,115417703478,0,0,3979920809,122,0,BENIGN
9453,172.16.0.5,861,192.168.50.4,6672,17,4501,185318,444345,4501,271,0,Portmap
9454,172.16.0.5,648,192.168.50.4,48342,17,44511,18739,44932,44511,271,0,Portmap
9455,172.16.0.5,687,192.168.50.4,32118,17,3171,263046,630715,3171,271,0,Portmap
9456,172.16.0.5,687,192.168.50.4,54494,17,2745,303869,728597,2745,271,0,Portmap
9457,172.16.0.5,961,192.168.50.4,27444,17,3356,248546,595947,3356,271,0,Portmap
9458,172.16.0.5,48272,192.168.50.4,61780,6,115325887,32,34,38441962,60,0,Portmap
9459,172.16.0.5,787,192.168.50.4,26679,17,36707,22723,54485,36707,271,0,Portmap
9460,192.168.50.8,59660,74.208.236.171,80,6,6011027498,0,0,858718214,61,0,BENIGN
9461,172.16.0.5,569,192.168.50.4,34779,17,2769,301235,722282,2769,271,0,Portmap
9462,172.16.0.5,989,192.168.50.4,17218,17,47029,17736,42526,47029,271,0,Portmap
9463,172.16.0.5,634,192.168.50.4,11767,17,3079,270906,649561,3079,271,0,Portmap
9464,172.16.0.5,717,192.168.50.4,38849,17,2266,368102,882612,2266,271,0,Portmap
9465,52.84.35.26,443,192.168.50.9,55022,6,171530785254,0,0,246806885,1407,0,BENIGN
9466,192.168.50.8,51697,4.2.2.4,53,17,2397,453153,834376,2397,80,0,BENIGN
9467,172.16.0.5,648,192.168.50.4,2154,17,2023,412318,988630,2023,271,0,Portmap
9468,172.217.12.206,80,192.168.50.8,59732,6,118128970081,0,0,3028947950,273,0,BENIGN
9469,192.168.50.8,63399,8.8.8.8,53,17,4701,468263,425441,4701,87,0,BENIGN
9470,172.16.0.5,780,192.168.50.4,46700,17,4432,188204,451263,4432,271,0,Portmap
9471,192.168.50.6,50197,8.8.8.8,53,17,44554,95750,44889,44554,73,0,BENIGN
9472,172.16.0.5,643,192.168.50.4,48195,17,2314,360467,864304,2314,271,0,Portmap
9473,172.16.0.5,965,192.168.50.4,35609,17,2921,285559,684697,2921,271,0,Portmap
9474,172.16.0.5,520,192.168.50.4,31928,17,2820,295787,709219,2820,271,0,Portmap
9475,172.16.0.5,865,192.168.50.4,44247,17,3172,262963,630517,3172,271,0,Portmap
9476,192.168.50.6,54918,172.217.10.228,443,6,170250067146,0,0,306385870,167,0,BENIGN
9477,192.168.50.8,59001,4.2.2.4,53,17,3879,51896,515596,3879,86,0,BENIGN
9478,172.16.0.5,648,192.168.50.4,3181,17,2710,913056,738007,2710,289,0,Portmap
9479,172.16.0.5,603,192.168.50.4,23076,17,3818,218470,523834,3818,271,0,Portmap
9480,192.168.50.8,59875,172.217.12.202,443,6,142131156,27,5,8360656,150,0,BENIGN
9481,172.16.0.5,1002,192.168.50.4,10806,17,30959,132906,64601,30959,307,0,Portmap
9482,172.16.0.5,944,192.168.50.4,31559,17,2869,290735,697107,2869,271,0,Portmap
9483,192.168.50.6,51640,4.2.2.4,53,17,18120,137763,110375,18120,85,0,BENIGN
9484,192.168.50.6,64172,4.2.2.4,53,17,5338,37712,374672,5338,86,0,BENIGN
9485,192.168.50.6,62006,4.2.2.4,53,17,3620,300058,552486,3620,80,0,BENIGN
9486,172.16.0.5,565,192.168.50.4,21492,17,3670,674218,544959,3670,289,0,Portmap
9487,192.168.50.6,55073,72.21.91.29,80,6,115572386956,0,0,1724960999,85,0,BENIGN
9488,172.16.0.5,796,192.168.50.4,386,17,3720,224225,537634,3720,271,0,Portmap
9489,192.168.50.6,51478,8.8.8.8,53,17,18627,229026,107371,18627,73,0,BENIGN
9490,192.168.50.8,64236,4.2.2.4,53,17,2300,857005,869565,2300,74,0,BENIGN
9491,192.168.50.8,59706,23.203.134.74,443,6,90171141,9,31,4745849,145,0,BENIGN
9492,192.168.50.8,59707,23.203.134.74,443,6,72986534,15,11,4293325,154,0,BENIGN
9493,172.16.0.5,730,192.168.50.4,40000,17,46358,17993,43142,46358,271,0,Portmap
9494,172.16.0.5,648,192.168.50.4,3213,17,35773,23317,55908,35773,271,0,Portmap
9495,172.16.0.5,840,192.168.50.4,13010,17,4430,188289,451467,4430,271,0,Portmap
9496,172.16.0.5,897,192.168.50.4,29268,17,3243,1075802,616712,3243,253,0,Portmap
9497,192.168.50.6,52479,4.2.2.4,53,17,2672,823842,748502,2672,87,0,BENIGN
9498,172.16.0.5,748,192.168.50.4,10799,17,3249,256731,615574,3249,271,0,Portmap
9499,192.168.50.8,59711,204.154.111.114,443,6,82329208,32,37,5488613,312,0,BENIGN
9500,172.16.0.5,955,192.168.50.4,44032,17,2477,336746,807428,2477,271,0,Portmap
9501,23.192.125.138,80,192.168.50.9,60706,6,115572758005,0,0,3985267517,127,0,BENIGN
9502,172.16.0.5,648,192.168.50.4,11666,17,3305,252381,605143,3305,271,0,Portmap
9503,192.168.50.8,63420,4.2.2.4,53,17,2738,803983,730460,2738,87,0,BENIGN
9504,192.168.50.8,60353,4.2.2.4,53,17,2483,199869,805477,2483,84,0,BENIGN
9505,172.16.0.5,558,192.168.50.4,21723,17,50702,16451,39446,50702,271,0,Portmap
9506,172.16.0.5,41860,192.168.50.4,13389,6,92194207,40,43,30731402,60,0,Portmap
9507,172.16.0.5,648,192.168.50.4,63039,17,3608,966969,554323,3608,253,0,Portmap
9508,172.16.0.5,648,192.168.50.4,41400,17,3731,319983,536049,3731,254,0,Portmap
9509,192.168.50.6,55761,4.2.2.4,53,17,17788,27899,112435,17788,84,0,BENIGN
9510,172.16.0.5,812,192.168.50.4,133,17,3693,225865,541565,3693,271,0,Portmap
9511,172.16.0.5,877,192.168.50.4,64711,17,3411,244538,586338,3411,271,0,Portmap
9512,192.168.50.8,59894,74.208.236.171,80,6,6118021921,0,0,874003131,61,0,BENIGN
9513,172.16.0.5,846,192.168.50.4,1723,17,3255,256258,614439,3255,271,0,Portmap
9514,172.16.0.5,648,192.168.50.4,8211,17,2467,1414197,810701,2467,253,0,Portmap
9515,172.16.0.5,572,192.168.50.4,12591,17,23378,35679,85550,23378,271,0,Portmap
9516,192.168.50.6,60959,4.2.2.4,53,17,17091,11778,117020,17091,86,0,BENIGN
9517,172.16.0.5,686,192.168.50.4,31750,17,2833,294430,705965,2833,271,0,Portmap
9518,172.16.0.5,988,192.168.50.4,19524,17,38274,21793,52254,38274,271,0,Portmap
9519,172.16.0.5,544,192.168.50.4,56710,17,2694,309621,742390,2694,271,0,Portmap
9520,172.16.0.5,859,192.168.50.4,55698,17,3859,216149,518268,3859,271,0,Portmap
9521,172.16.0.5,648,192.168.50.4,63799,17,3049,273571,655952,3049,271,0,Portmap
9522,192.168.50.8,54078,4.2.2.4,53,17,16439,52072,121661,16439,67,0,BENIGN
9523,172.16.0.5,657,192.168.50.4,55050,17,2967,1386802,674081,2967,307,0,Portmap
9524,172.16.0.5,726,192.168.50.4,52997,17,3478,239827,575043,3478,271,0,Portmap
9525,172.16.0.5,681,192.168.50.4,39462,17,2845,293188,702987,2845,271,0,Portmap
9526,172.16.0.5,648,192.168.50.4,45090,17,2259,369243,885347,2259,271,0,Portmap
9527,192.168.50.6,55075,74.208.236.171,80,6,3785,832491,528401,3785,66,0,BENIGN
9528,192.168.50.8,60838,4.2.2.4,53,17,2797,177431,715051,2797,84,0,BENIGN
9529,172.16.0.5,892,192.168.50.4,58531,17,2503,333248,799041,2503,271,0,Portmap
9530,192.168.50.8,62204,4.2.2.4,53,17,2168,1559583,922509,2168,79,0,BENIGN
9531,172.16.0.5,921,192.168.50.4,10011,17,2155,387062,928074,2155,271,0,Portmap
9532,172.16.0.5,738,192.168.50.4,33129,17,2883,289323,693721,2883,271,0,Portmap
9533,172.16.0.5,883,192.168.50.4,40609,17,2361,353291,847098,2361,271,0,Portmap
9534,172.16.0.5,538,192.168.50.4,24540,17,31053,79682,64406,31053,289,0,Portmap
9535,172.16.0.5,951,192.168.50.4,44662,17,2046,407683,977517,2046,271,0,Portmap
9536,172.16.0.5,648,192.168.50.4,41558,17,2268,1538283,881834,2268,253,0,Portmap
9537,192.168.50.6,61722,4.2.2.4,53,17,3523,224593,567697,3523,82,0,BENIGN
9538,172.217.6.228,443,192.168.50.8,59670,6,170359963815,0,0,3961859623,208,0,BENIGN
9539,172.16.0.5,648,192.168.50.4,21435,17,3901,213822,512689,3901,271,0,Portmap
9540,172.16.0.5,704,192.168.50.4,617,17,3323,251014,601865,3323,271,0,Portmap
9541,192.168.50.6,55119,172.217.10.67,443,6,170907217663,0,0,884039299,116,0,BENIGN
9542,172.16.0.5,648,192.168.50.4,39817,17,2197,379663,910332,2197,271,0,Portmap
9543,172.16.0.5,559,192.168.50.4,37964,17,2871,290533,696621,2871,271,0,Portmap
9544,172.16.0.5,939,192.168.50.4,54195,17,2957,282083,676361,2957,271,0,Portmap
9545,192.168.50.6,60549,4.2.2.4,53,17,5403,462016,370164,5403,85,0,BENIGN
9546,74.208.236.171,80,192.168.50.6,55028,6,5289646971,0,0,1763215657,63,0,BENIGN
9547,52.207.122.163,443,192.168.50.9,48760,6,60956376245,0,0,2177013437,383,0,BENIGN
9548,172.16.0.5,889,192.168.50.4,46804,17,2549,327234,784621,2549,271,0,Portmap
9549,192.168.50.8,59751,172.217.1.162,443,6,170364298054,0,0,4155226781,118,0,BENIGN
9550,172.16.0.5,987,192.168.50.4,12224,17,2985,279437,670016,2985,271,0,Portmap
9551,172.16.0.5,796,192.168.50.4,53204,17,2011,414779,994530,2011,271,0,Portmap
9552,172.16.0.5,648,192.168.50.4,27257,17,4634,315049,431592,4634,325,0,Portmap
9553,172.16.0.5,648,192.168.50.4,61065,17,37394,22306,53484,37394,271,0,Portmap
9554,172.16.0.5,917,192.168.50.4,48043,17,2698,917117,741289,2698,289,0,Portmap
9555,172.16.0.5,838,192.168.50.4,18083,17,3454,241494,579038,3454,271,0,Portmap
9556,172.16.0.5,780,192.168.50.4,14684,17,2757,302546,725426,2757,271,0,Portmap
9557,172.16.0.5,648,192.168.50.4,18710,17,3370,433216,593471,3370,325,0,Portmap
9558,172.16.0.5,692,192.168.50.4,8124,17,2620,318366,763358,2620,271,0,Portmap
9559,192.168.50.6,55219,69.172.216.111,443,6,24924554883,0,0,692348746,512,0,BENIGN
9560,172.16.0.5,918,192.168.50.4,8020,17,2220,375730,900900,2220,271,0,Portmap
9561,172.16.0.5,648,192.168.50.4,63605,17,3235,257842,618238,3235,271,0,Portmap
9562,172.16.0.5,615,192.168.50.4,25994,17,23124,36071,86490,23124,271,0,Portmap
9563,172.16.0.5,814,192.168.50.4,38506,17,53899,15475,37106,53899,271,0,Portmap
9564,172.16.0.5,824,192.168.50.4,3881,17,2624,317881,762195,2624,271,0,Portmap
9565,192.168.50.6,58476,4.2.2.4,53,17,14889,92764,134327,14889,78,0,BENIGN
9566,172.16.0.5,890,192.168.50.4,34755,17,4978,167561,401767,4978,271,0,Portmap
9567,172.16.0.5,794,192.168.50.4,23882,17,2247,371215,890075,2247,271,0,Portmap
9568,172.16.0.5,17615,192.168.50.4,22,6,9045474081,0,0,274105275,147,0,Portmap
9569,192.168.50.8,64858,4.2.2.4,53,17,2039,1802915,980872,2039,77,0,BENIGN
9570,172.16.0.5,648,192.168.50.4,38213,17,2134,390871,937207,2134,271,0,Portmap
9571,172.16.0.5,811,192.168.50.4,43222,17,2180,382624,917431,2180,271,0,Portmap
9572,172.16.0.5,670,192.168.50.4,40193,17,3589,232410,557258,3589,271,0,Portmap
9573,192.168.50.8,54472,4.2.2.4,53,17,3421,815914,584624,3421,83,0,BENIGN
9574,172.16.0.5,38980,192.168.50.4,22,6,14198857213,0,0,430268400,147,0,Portmap
9575,172.16.0.5,648,192.168.50.4,57408,17,3120,267346,641025,3120,271,0,Portmap
9576,172.16.0.5,926,192.168.50.4,4265,17,3540,235627,564971,3540,271,0,Portmap
9577,172.16.0.5,639,192.168.50.4,31465,17,2538,328652,788022,2538,271,0,Portmap
9578,172.16.0.5,785,192.168.50.4,12730,17,3163,263711,632311,3163,271,0,Portmap
9579,192.168.50.6,50257,4.2.2.4,53,17,2392,1043593,836120,2392,85,0,BENIGN
9580,172.16.0.5,1012,192.168.50.4,2193,17,2013,414366,993541,2013,271,0,Portmap
9581,172.16.0.5,648,192.168.50.4,5903,17,42546,19605,47007,42546,271,0,Portmap
9582,192.168.50.8,54145,4.2.2.4,53,17,1945,710116,1028277,1945,78,0,BENIGN
9583,172.16.0.5,646,192.168.50.4,64525,17,2862,291446,698812,2862,271,0,Portmap
9584,192.168.50.9,55022,52.84.35.26,443,6,171568175307,0,0,396231351,87,0,BENIGN
9585,172.16.0.5,590,192.168.50.4,8253,17,4637,179883,431313,4637,271,0,Portmap
9586,192.168.50.6,54856,172.217.9.226,443,6,263671952,13,10,13877471,141,0,BENIGN
9587,173.194.205.108,465,192.168.50.6,54981,6,1601652391,2,0,34077710,210,0,BENIGN
9588,172.16.0.5,648,192.168.50.4,41957,17,3112,1121088,642673,3112,253,0,Portmap
9589,172.16.0.5,779,192.168.50.4,7335,17,3423,243681,584282,3423,271,0,Portmap
9590,192.168.50.6,52915,8.8.8.8,53,17,2555,1207909,782778,2555,81,0,BENIGN
9591,192.168.50.8,51572,4.2.2.4,53,17,2135,1031057,936768,2135,87,0,BENIGN
9592,172.16.0.5,896,192.168.50.4,63778,17,3581,232929,558503,3581,271,0,Portmap
9593,172.217.3.110,80,192.168.50.6,55228,6,115586030468,0,0,3985725188,111,0,BENIGN
9594,192.168.50.6,49491,8.8.8.8,53,17,5193,651102,385133,5193,79,0,BENIGN
9595,172.16.0.5,589,192.168.50.4,4446,17,43142,19334,46358,43142,271,0,Portmap
9596,172.16.0.5,648,192.168.50.4,36866,17,2302,362346,868809,2302,271,0,Portmap
9597,172.16.0.5,555,192.168.50.4,31037,17,2495,334316,801603,2495,271,0,Portmap
9598,192.168.50.6,52162,4.2.2.4,53,17,26619,71615,75134,26619,89,0,BENIGN
9599,172.16.0.5,648,192.168.50.4,45320,17,3116,267689,641848,3116,271,0,Portmap
9600,172.16.0.5,648,192.168.50.4,24535,17,2368,352246,844594,2368,271,0,Portmap
9601,172.16.0.5,648,192.168.50.4,36704,17,4586,181884,436109,4586,271,0,Portmap
9602,192.168.50.8,50400,8.8.8.8,53,17,3109,159625,643293,3109,84,0,BENIGN
9603,192.168.50.8,59314,4.2.2.4,53,17,2148,1162139,931098,2148,85,0,BENIGN
